date, G Fund, F Fund, C Fund, S Fund, I Fund
8/20/07,12.08,11.43,16.18,19.44,22.74
8/17/07,12.07,11.41,16.19,19.36,22.73
8/16/07,12.07,11.42,15.8,18.91,22.48
8/15/07,12.07,11.38,15.75,18.81,22.68
8/14/07,12.07,11.38,15.96,19.15,23.13
8/13/07,12.07,11.37,16.26,19.53,23.56
8/10/07,12.06,11.37,16.26,19.57,23.28
8/9/07,12.06,11.37,16.26,19.56,23.69
8/8/07,12.06,11.34,16.75,19.95,24.37
8/7/07,12.06,11.38,16.51,19.58,23.93
8/6/07,12.06,11.38,16.41,19.41,24.06
8/3/07,12.05,11.4,16.02,19.21,23.64
8/2/07,12.05,11.37,16.46,19.78,23.99
8/1/07,12.05,11.36,16.38,19.62,24
7/31/07,12.05,11.35,16.26,19.62,24.07
7/30/07,12.04,11.33,16.47,19.79,23.94
7/27/07,12.04,11.35,16.3,19.61,23.69
7/26/07,12.04,11.36,16.57,19.89,24.26
7/25/07,12.04,11.32,16.96,20.36,24.77
7/24/07,12.03,11.3,16.88,20.38,24.89
7/23/07,12.03,11.3,17.23,20.87,25.31
7/20/07,12.03,11.3,17.14,20.89,25.28
7/19/07,12.03,11.27,17.35,21.14,25.38
7/18/07,12.02,11.28,17.28,21.03,25.15
7/17/07,12.02,11.25,17.31,21.08,25.38
7/16/07,12.02,11.27,17.31,21.08,25.47
7/13/07,12.02,11.24,17.34,21.21,25.43
7/12/07,12.01,11.23,17.29,21.15,25.48
7/11/07,12.01,11.25,16.97,20.86,25.09
7/10/07,12.01,11.27,16.87,20.78,24.97
7/9/07,12.01,11.21,17.11,21.09,25.19
7/6/07,12,11.19,17.1,21.05,25.07
7/5/07,12,11.21,17.03,20.95,24.96
7/3/07,12,11.25,17.03,20.88,24.99
7/2/07,12,11.28,16.96,20.82,24.84
6/29/07,11.99,11.26,16.78,20.56,24.66
6/28/07,11.99,11.21,16.81,20.6,24.45
6/27/07,11.99,11.24,16.82,20.56,24.35
6/26/07,11.99,11.22,16.66,20.31,24.41
6/25/07,11.99,11.23,16.72,20.4,24.35
6/22/07,11.98,11.2,16.77,20.56,24.51
6/21/07,11.98,11.18,16.99,20.7,24.58
6/20/07,11.98,11.2,16.88,20.61,24.52
6/19/07,11.98,11.23,17.11,20.87,24.68
6/18/07,11.97,11.2,17.08,20.84,24.71
6/15/07,11.97,11.18,17.1,20.87,24.66
6/14/07,11.97,11.15,16.99,20.68,24.34
6/13/07,11.97,11.15,16.91,20.55,24.23
6/12/07,11.96,11.12,16.65,20.32,24.06
6/11/07,11.96,11.18,16.83,20.53,24.21
6/8/07,11.96,11.18,16.82,20.53,24.24
6/7/07,11.96,11.19,16.63,20.32,24.03
6/6/07,11.95,11.25,16.92,20.72,24.56
6/5/07,11.95,11.25,17.07,20.95,24.83
6/4/07,11.95,11.28,17.16,21.08,24.86
6/1/07,11.95,11.26,17.13,21.01,24.77
5/31/07,11.94,11.29,17.07,20.88,24.61
5/30/07,11.94,11.29,17.06,20.79,24.52
5/29/07,11.94,11.29,16.92,20.6,24.48
5/25/07,11.94,11.3,16.89,20.44,24.33
5/24/07,11.93,11.3,16.8,20.31,24.26
5/23/07,11.93,11.3,16.96,20.61,24.61
5/22/07,11.93,11.31,16.98,20.67,24.41
5/21/07,11.93,11.33,16.99,20.56,24.35
5/18/07,11.92,11.31,16.97,20.36,24.35
5/17/07,11.92,11.34,16.86,20.22,24.22
5/16/07,11.92,11.36,16.87,20.26,24.3
5/15/07,11.92,11.35,16.72,20.15,24.38
5/14/07,11.92,11.36,16.74,20.29,24.32
5/11/07,11.91,11.37,16.77,20.41,24.28
5/10/07,11.91,11.38,16.61,20.19,24.04
5/9/07,11.91,11.37,16.84,20.49,24.45
5/8/07,11.91,11.39,16.78,20.37,24.31
5/7/07,11.91,11.38,16.8,20.4,24.58
5/4/07,11.9,11.38,16.76,20.4,24.4
5/3/07,11.9,11.36,16.72,20.33,24.2
5/2/07,11.9,11.37,16.64,20.29,24.19
5/1/07,11.9,11.37,16.54,20.03,24.05
4/30/07,11.9,11.37,16.49,20,24
4/27/07,11.89,11.34,16.62,20.28,24.14
4/26/07,11.89,11.34,16.62,20.35,24.2
4/25/07,11.89,11.36,16.63,20.31,24.22
4/24/07,11.89,11.37,16.47,20.17,24.11
4/23/07,11.89,11.36,16.47,20.2,24.2
4/20/07,11.88,11.34,16.51,20.19,24.24
4/19/07,11.88,11.34,16.36,20.02,24.04
4/18/07,11.88,11.35,16.38,20.12,24.18
4/17/07,11.88,11.33,16.37,20.17,24.15
4/16/07,11.88,11.3,16.33,20.2,24.1
4/13/07,11.87,11.28,16.16,20,23.93
4/12/07,11.87,11.29,16.1,19.9,23.74
4/11/07,11.87,11.29,16,19.77,23.76
4/10/07,11.87,11.3,16.11,19.9,23.77
4/9/07,11.86,11.28,16.06,19.84,23.54
4/5/07,11.86,11.31,16.05,19.82,23.61
4/4/07,11.86,11.32,16,19.76,23.55
4/3/07,11.85,11.31,15.98,19.75,23.4
4/2/07,11.85,11.32,15.83,19.58,23.18
3/30/07,11.85,11.31,15.79,19.51,23.13
3/29/07,11.85,11.32,15.81,19.47,23.16
3/28/07,11.85,11.32,15.75,19.45,22.94
3/27/07,11.84,11.33,15.87,19.54,23.13
3/26/07,11.84,11.34,15.97,19.66,23.16
3/23/07,11.84,11.32,15.96,19.67,23.24
3/22/07,11.84,11.33,15.94,19.64,23.21
3/21/07,11.83,11.36,15.94,19.61,23.22
3/20/07,11.83,11.34,15.68,19.32,22.73
3/19/07,11.83,11.33,15.58,19.17,22.56
3/16/07,11.83,11.34,15.41,18.95,22.3
3/15/07,11.83,11.34,15.47,19.05,22.26
3/14/07,11.82,11.34,15.41,18.9,22.04
3/13/07,11.82,11.36,15.31,18.82,22.2
3/12/07,11.82,11.33,15.62,19.22,22.6
3/9/07,11.82,11.31,15.58,19.14,22.5
3/8/07,11.82,11.35,15.57,19.07,22.47
3/7/07,11.81,11.35,15.46,18.93,22.22
3/6/07,11.81,11.33,15.49,18.95,22.19
3/5/07,11.81,11.33,15.25,18.59,21.65
3/2/07,11.81,11.33,15.4,18.94,22.06
3/1/07,11.8,11.31,15.58,19.25,22.34
2/28/07,11.8,11.31,15.62,19.3,22.55
2/27/07,11.8,11.33,15.53,19.24,22.67
2/26/07,11.8,11.28,16.08,19.89,23.41
2/23/07,11.8,11.25,16.1,19.95,23.29
2/22/07,11.79,11.23,16.16,20,23.13
2/21/07,11.79,11.25,16.17,19.98,23.05
2/20/07,11.79,11.25,16.19,19.95,23.22
2/16/07,11.78,11.24,16.14,19.8,23.17
2/15/07,11.78,11.23,16.16,19.74,23.23
2/14/07,11.78,11.22,16.14,19.71,23.11
2/13/07,11.78,11.17,16.01,19.62,22.77
2/12/07,11.78,11.17,15.89,19.46,22.63
2/9/07,11.77,11.18,15.94,19.55,22.78
2/8/07,11.77,11.21,16.05,19.72,22.7
2/7/07,11.77,11.2,16.07,19.72,22.85
2/6/07,11.77,11.19,16.04,19.61,22.73
2/5/07,11.77,11.17,16.03,19.54,22.59
2/2/07,11.76,11.15,16.04,19.56,22.68
2/1/07,11.76,11.14,16.02,19.51,22.66
1/31/07,11.76,11.14,15.93,19.35,22.51
1/30/07,11.76,11.11,15.82,19.24,22.42
1/29/07,11.76,11.1,15.73,19.13,22.32
1/26/07,11.75,11.11,15.75,19.04,22.24
1/25/07,11.75,11.11,15.77,18.99,22.31
1/24/07,11.75,11.14,15.95,19.19,22.53
1/23/07,11.75,11.14,15.81,19.01,22.45
1/22/07,11.75,11.16,15.75,18.87,22.35
1/19/07,11.74,11.15,15.84,18.98,22.33
1/18/07,11.74,11.16,15.79,18.85,22.23
1/17/07,11.74,11.14,15.84,19.03,22.23
1/16/07,11.74,11.16,15.85,19.06,22.2
1/12/07,11.73,11.14,15.84,19.08,22.14
1/11/07,11.73,11.15,15.76,18.95,21.91
1/10/07,11.73,11.19,15.66,18.75,21.75
1/9/07,11.73,11.19,15.63,18.68,22.04
1/8/07,11.72,11.19,15.64,18.63,21.98
1/5/07,11.72,11.19,15.6,18.58,21.99
1/4/07,11.72,11.2,15.69,18.81,22.29
1/3/07,11.72,11.18,15.67,18.76,22.44
12/29/06,11.71,11.14,15.69,18.76,22.22
12/28/06,11.71,11.14,15.76,18.88,22.21
12/27/06,11.71,11.16,15.78,18.92,22.18
12/26/06,11.7,11.18,15.67,18.74,21.99
12/22/06,11.7,11.16,15.6,18.63,22.02
12/21/06,11.7,11.2,15.68,18.69,22.1
12/20/06,11.7,11.17,15.74,18.78,22.13
12/19/06,11.69,11.17,15.76,18.76,21.99
12/18/06,11.69,11.17,15.72,18.75,22.04
12/15/06,11.69,11.17,15.78,18.94,22.07
12/14/06,11.69,11.16,15.76,18.96,22.06
12/13/06,11.69,11.17,15.62,18.84,21.98
12/12/06,11.68,11.21,15.6,18.83,21.9
12/11/06,11.68,11.19,15.62,18.91,21.79
12/8/06,11.68,11.17,15.58,18.91,21.71
12/7/06,11.68,11.21,15.55,18.91,21.86
12/6/06,11.67,11.21,15.61,18.99,21.78
12/5/06,11.67,11.23,15.63,18.99,21.69
12/4/06,11.67,11.23,15.57,18.94,21.61
12/1/06,11.67,11.23,15.43,18.7,21.54
11/30/06,11.67,11.2,15.47,18.74,21.55
11/29/06,11.66,11.17,15.46,18.67,21.42
11/28/06,11.66,11.18,15.31,18.44,21.12
11/27/06,11.66,11.16,15.26,18.4,21.16
11/24/06,11.66,11.15,15.47,18.78,21.31
11/22/06,11.65,11.14,15.52,18.78,21.29
11/21/06,11.65,11.13,15.48,18.72,21.04
11/20/06,11.65,11.13,15.46,18.66,20.99
11/17/06,11.65,11.12,15.46,18.6,21.11
11/16/06,11.65,11.08,15.45,18.62,21.2
11/15/06,11.64,11.1,15.41,18.63,21.2
11/14/06,11.64,11.12,15.37,18.49,21.25
11/13/06,11.64,11.1,15.27,18.29,21.08
11/10/06,11.64,11.11,15.23,18.24,21.17
11/9/06,11.63,11.09,15.2,18.14,21.1
11/8/06,11.63,11.08,15.28,18.25,21.13
11/7/06,11.63,11.07,15.25,18.13,21.28
11/6/06,11.63,11.04,15.21,18.1,21.04
11/3/06,11.63,11.03,15.04,17.88,20.89
11/2/06,11.62,11.09,15.07,17.82,20.95
11/1/06,11.62,11.1,15.07,17.86,20.92
10/31/06,11.62,11.08,15.18,18.1,20.93
10/30/06,11.62,11.04,15.18,18.13,20.88
10/27/06,11.62,11.04,15.18,18.08,21.01
10/26/06,11.61,11.01,15.3,18.27,20.98
10/25/06,11.61,10.98,15.23,18.08,20.83
10/24/06,11.61,10.96,15.17,17.98,20.74
10/23/06,11.61,10.95,15.17,17.96,20.74
10/20/06,11.6,10.97,15.08,17.9,20.73
10/19/06,11.6,10.97,15.06,18.01,20.65
10/18/06,11.6,10.98,15.05,17.94,20.55
10/17/06,11.6,10.97,15.03,17.96,20.45
10/16/06,11.6,10.96,15.08,18.08,20.58
10/13/06,11.59,10.94,15.04,17.93,20.44
10/12/06,11.59,10.95,15.01,17.83,20.52
10/11/06,11.59,10.94,14.87,17.57,20.33
10/10/06,11.59,10.96,14.91,17.64,20.32
10/6/06,11.58,10.98,14.86,17.48,20.28
10/5/06,11.58,11.03,14.9,17.56,20.42
10/4/06,11.58,11.05,14.87,17.35,20.4
10/3/06,11.58,11.02,14.69,17.08,20.22
10/2/06,11.58,11.02,14.66,17.12,20.29
9/29/06,11.57,11,14.7,17.24,20.15
9/28/06,11.57,11.01,14.74,17.32,20.15
9/27/06,11.57,11.02,14.71,17.31,20.15
9/26/06,11.57,11.02,14.71,17.23,20
9/25/06,11.57,11.03,14.6,17.13,19.96
9/22/06,11.56,11.01,14.47,16.99,19.91
9/21/06,11.56,10.99,14.51,17.12,20.03
9/20/06,11.56,10.95,14.58,17.24,19.9
9/19/06,11.56,10.94,14.5,17.12,19.84
9/18/06,11.56,10.9,14.54,17.2,19.87
9/15/06,11.55,10.9,14.52,17.19,19.83
9/14/06,11.55,10.91,14.48,17.17,19.93
9/13/06,11.55,10.92,14.5,17.24,19.79
9/12/06,11.55,10.92,14.44,17.11,19.85
9/11/06,11.55,10.9,14.29,16.82,19.61
9/8/06,11.54,10.91,14.28,16.87,19.8
9/7/06,11.54,10.9,14.23,16.85,19.81
9/6/06,11.54,10.89,14.3,16.95,20.09
9/5/06,11.54,10.9,14.44,17.24,20.33
9/1/06,11.53,10.92,14.41,17.15,20.18
8/31/06,11.53,10.91,14.33,17.09,20.12
8/30/06,11.53,10.89,14.34,17.03,20.12
8/29/06,11.53,10.88,14.33,16.96,20.12
8/28/06,11.52,10.87,14.3,16.84,19.9
8/25/06,11.52,10.87,14.23,16.71,19.84
8/24/06,11.52,10.86,14.24,16.71,19.93
8/23/06,11.52,10.86,14.21,16.71,19.97
8/22/06,11.51,10.86,14.27,16.87,20.05
8/21/06,11.51,10.86,14.25,16.84,20.09
8/18/06,11.51,10.85,14.31,16.95,20.05
8/17/06,11.51,10.83,14.25,16.91,20.11
8/16/06,11.5,10.83,14.23,16.89,20.05
8/15/06,11.5,10.79,14.12,16.66,19.82
8/14/06,11.5,10.75,13.93,16.36,19.52
8/11/06,11.5,10.77,13.91,16.34,19.49
8/10/06,11.5,10.79,13.96,16.47,19.52
8/9/06,11.49,10.79,13.9,16.38,19.56
8/8/06,11.49,10.79,13.95,16.5,19.56
8/7/06,11.49,10.79,14,16.65,19.49
8/4/06,11.49,10.79,14.04,16.74,19.7
8/3/06,11.48,10.76,14.05,16.79,19.51
8/2/06,11.48,10.76,14.02,16.69,19.65
8/1/06,11.48,10.75,13.94,16.57,19.41
7/31/06,11.48,10.74,14,16.73,19.58
7/28/06,11.47,10.74,14.02,16.69,19.59
7/27/06,11.47,10.7,13.85,16.43,19.23
7/26/06,11.47,10.7,13.91,16.61,19.13
7/25/06,11.47,10.68,13.91,16.63,18.99
7/24/06,11.47,10.69,13.83,16.47,19.01
7/21/06,11.46,10.68,13.6,16.11,18.76
7/20/06,11.46,10.69,13.7,16.37,18.67
7/19/06,11.46,10.67,13.81,16.72,18.75
7/18/06,11.46,10.62,13.56,16.32,18.27
7/17/06,11.46,10.65,13.53,16.28,18.38
7/14/06,11.45,10.65,13.55,16.38,18.59
7/13/06,11.45,10.65,13.62,16.51,18.8
7/12/06,11.45,10.63,13.8,16.81,19.19
7/11/06,11.45,10.63,13.95,17.02,19.47
7/10/06,11.44,10.62,13.89,16.94,19.49
7/7/06,11.44,10.61,13.87,16.96,19.36
7/6/06,11.44,10.58,13.97,17.15,19.35
7/5/06,11.44,10.56,13.93,17.13,19.21
7/3/06,11.43,10.6,14.03,17.34,19.48
6/30/06,11.43,10.6,13.91,17.21,19.39
6/29/06,11.43,10.56,13.94,17.08,19.13
6/28/06,11.42,10.54,13.65,16.59,18.5
6/27/06,11.42,10.55,13.57,16.54,18.39
6/26/06,11.42,10.53,13.7,16.74,18.55
6/23/06,11.42,10.54,13.63,16.62,18.54
6/22/06,11.41,10.55,13.64,16.51,18.62
6/21/06,11.41,10.57,13.71,16.58,18.61
6/20/06,11.41,10.57,13.58,16.29,18.44
6/19/06,11.41,10.58,13.58,16.36,18.4
6/16/06,11.41,10.58,13.7,16.59,18.46
6/15/06,11.4,10.6,13.75,16.69,18.56
6/14/06,11.4,10.62,13.47,16.17,17.98
6/13/06,11.4,10.67,13.4,16.1,17.73
6/12/06,11.4,10.65,13.53,16.37,18.27
6/9/06,11.39,10.65,13.71,16.75,18.58
6/8/06,11.39,10.65,13.77,16.79,18.46
6/7/06,11.39,10.63,13.75,16.84,18.95
6/6/06,11.39,10.64,13.83,16.95,19.03
6/5/06,11.39,10.64,13.84,17.07,19.36
6/2/06,11.38,10.65,14.09,17.47,19.71
6/1/06,11.38,10.58,14.07,17.42,19.43
5/31/06,11.38,10.58,13.9,17.13,19.39
5/30/06,11.38,10.59,13.78,16.91,19.29
5/26/06,11.37,10.61,14,17.22,19.54
5/25/06,11.37,10.59,13.92,17.09,19.41
5/24/06,11.37,10.61,13.76,16.82,19.14
5/23/06,11.37,10.6,13.74,16.87,19.39
5/22/06,11.37,10.61,13.8,16.94,19.1
5/19/06,11.36,10.6,13.85,17.11,19.57
5/18/06,11.36,10.59,13.79,17.04,19.52
5/17/06,11.36,10.56,13.89,17.19,19.56
5/16/06,11.36,10.58,14.12,17.47,20.17
5/15/06,11.35,10.55,14.15,17.48,20.25
5/12/06,11.35,10.53,14.11,17.59,20.54
5/11/06,11.35,10.56,14.27,17.9,20.83
5/10/06,11.35,10.57,14.45,18.2,20.89
5/9/06,11.34,10.57,14.47,18.26,20.95
5/8/06,11.34,10.57,14.47,18.27,20.84
5/5/06,11.34,10.57,14.48,18.24,20.75
5/4/06,11.34,10.55,14.33,18.06,20.49
5/3/06,11.33,10.55,14.28,17.94,20.35
5/2/06,11.33,10.57,14.34,17.94,20.49
5/1/06,11.33,10.56,14.25,17.86,20.3
4/28/06,11.33,10.59,14.31,17.91,20.17
4/27/06,11.33,10.57,14.3,17.84,20.22
4/26/06,11.32,10.55,14.25,17.86,20.12
4/25/06,11.32,10.57,14.2,17.88,20.02
4/24/06,11.32,10.6,14.27,17.94,19.96
4/21/06,11.32,10.58,14.31,18.02,20.04
4/20/06,11.31,10.57,14.31,18.05,19.85
4/19/06,11.31,10.57,14.29,18.1,19.96
4/18/06,11.31,10.59,14.27,17.93,19.76
4/17/06,11.31,10.57,14.02,17.58,19.5
4/13/06,11.3,10.55,14.07,17.6,19.33
4/12/06,11.3,10.57,14.05,17.55,19.3
4/11/06,11.3,10.59,14.04,17.49,19.42
4/10/06,11.3,10.57,14.14,17.67,19.56
4/7/06,11.29,10.57,14.13,17.73,19.55
4/6/06,11.29,10.6,14.28,17.91,19.72
4/5/06,11.29,10.62,14.3,17.92,19.62
4/4/06,11.29,10.61,14.24,17.82,19.55
4/3/06,11.29,10.6,14.15,17.76,19.45
3/31/06,11.28,10.61,14.12,17.85,19.24
3/30/06,11.28,10.6,14.18,17.79,19.39
3/29/06,11.28,10.62,14.2,17.81,19.14
3/28/06,11.28,10.64,14.1,17.56,18.93
3/27/06,11.28,10.68,14.19,17.6,19.1
3/24/06,11.27,10.68,14.2,17.6,19.12
3/23/06,11.27,10.65,14.19,17.49,18.99
3/22/06,11.27,10.67,14.23,17.44,19.17
3/21/06,11.27,10.66,14.14,17.31,19.13
3/20/06,11.27,10.69,14.23,17.47,19.24
3/17/06,11.26,10.68,14.25,17.48,19.15
3/16/06,11.26,10.69,14.23,17.43,19.04
3/15/06,11.26,10.65,14.2,17.42,19.04
3/14/06,11.26,10.66,14.14,17.3,18.89
3/13/06,11.26,10.62,14,17.12,18.74
3/10/06,11.25,10.62,13.96,17.07,18.5
3/9/06,11.25,10.63,13.86,16.95,18.5
3/8/06,11.25,10.63,13.93,17.01,18.29
3/7/06,11.25,10.62,13.9,17.02,18.38
3/6/06,11.25,10.62,13.92,17.22,18.62
3/3/06,11.24,10.65,14.02,17.36,18.56
3/2/06,11.24,10.66,14.04,17.39,18.6
3/1/06,11.24,10.69,14.06,17.4,18.66
2/28/06,11.24,10.71,13.94,17.19,18.62
2/27/06,11.24,10.69,14.09,17.38,18.71
2/24/06,11.23,10.69,14.04,17.31,18.6
2/23/06,11.23,10.69,14.02,17.24,18.6
2/22/06,11.23,10.7,14.07,17.26,18.42
2/21/06,11.23,10.68,13.96,17.14,18.37
2/17/06,11.22,10.69,14.01,17.18,18.29
2/16/06,11.22,10.66,14.03,17.19,18.41
2/15/06,11.22,10.65,13.93,17.02,18.25
2/14/06,11.22,10.64,13.87,16.93,18.37
2/13/06,11.22,10.66,13.74,16.79,18.22
2/10/06,11.21,10.65,13.78,16.94,18.28
2/9/06,11.21,10.67,13.74,16.95,18.4
2/8/06,11.21,10.66,13.76,17.01,18.3
2/7/06,11.21,10.67,13.64,16.96,18.29
2/6/06,11.21,10.67,13.75,17.2,18.43
2/3/06,11.2,10.67,13.74,17.12,18.42
2/2/06,11.2,10.66,13.81,17.19,18.57
2/1/06,11.2,10.66,13.93,17.35,18.68
1/31/06,11.2,10.68,13.91,17.36,18.67
1/30/06,11.2,10.67,13.96,17.29,18.55
1/27/06,11.19,10.68,13.95,17.27,18.6
1/26/06,11.19,10.67,13.84,17.18,18.45
1/25/06,11.19,10.69,13.74,17,18.28
1/24/06,11.19,10.73,13.76,17.08,18.18
1/23/06,11.19,10.74,13.73,16.9,18.15
1/20/06,11.18,10.74,13.7,16.83,17.97
1/19/06,11.18,10.72,13.96,17.09,18.14
1/18/06,11.18,10.74,13.88,16.9,17.93
1/17/06,11.18,10.74,13.93,16.93,18.14
1/13/06,11.17,10.73,13.98,17,18.42
1/12/06,11.17,10.7,13.97,16.98,18.47
1/11/06,11.17,10.67,14.06,17.08,18.45
1/10/06,11.17,10.69,14,17.07,18.3
1/9/06,11.17,10.71,14.01,16.99,18.47
1/6/06,11.16,10.7,13.96,16.85,18.49
1/5/06,11.16,10.71,13.82,16.67,18.31
1/4/06,11.16,10.71,13.82,16.64,18.38
1/3/06,11.16,10.69,13.77,16.51,18.17
12/30/05,11.16,10.67,13.55,16.27,17.59
12/29/05,11.15,10.68,13.61,16.35,17.76
12/28/05,11.15,10.68,13.65,16.38,17.75
12/27/05,11.15,10.7,13.63,16.3,17.54
12/23/05,11.14,10.67,13.76,16.49,17.68
12/22/05,11.14,10.65,13.76,16.45,17.66
12/21/05,11.14,10.62,13.7,16.35,17.6
12/20/05,11.14,10.63,13.66,16.24,17.56
12/19/05,11.14,10.64,13.66,16.21,17.59
12/16/05,11.13,10.63,13.74,16.4,17.59
12/15/05,11.13,10.62,13.78,16.45,17.44
12/14/05,11.13,10.63,13.8,16.54,17.6
12/13/05,11.13,10.58,13.74,16.5,17.49
12/12/05,11.13,10.57,13.67,16.49,17.47
12/9/05,11.12,10.57,13.65,16.46,17.26
12/8/05,11.12,10.61,13.62,16.4,17.19
12/7/05,11.12,10.58,13.63,16.35,17.16
12/6/05,11.12,10.59,13.7,16.42,17.2
12/5/05,11.12,10.55,13.68,16.41,17.14
12/2/05,11.11,10.56,13.71,16.49,17.09
12/1/05,11.11,10.56,13.71,16.47,17.05
11/30/05,11.11,10.57,13.54,16.21,16.81
11/29/05,11.11,10.59,13.62,16.18,16.87
11/28/05,11.11,10.62,13.62,16.15,16.9
11/25/05,11.1,10.61,13.74,16.4,16.85
11/23/05,11.1,10.59,13.71,16.38,16.92
11/22/05,11.1,10.61,13.66,16.34,16.92
11/21/05,11.1,10.58,13.59,16.24,16.81
11/18/05,11.09,10.56,13.52,16.1,16.82
11/17/05,11.09,10.58,13.46,16.03,16.63
11/16/05,11.09,10.56,13.33,15.79,16.42
11/15/05,11.09,10.53,13.31,15.79,16.47
11/14/05,11.09,10.51,13.36,15.91,16.56
11/10/05,11.08,10.53,13.32,15.87,16.52
11/9/05,11.08,10.49,13.21,15.78,16.53
11/8/05,11.08,10.52,13.19,15.73,16.59
11/7/05,11.08,10.49,13.23,15.81,16.59
11/4/05,11.07,10.47,13.2,15.76,16.55
11/3/05,11.07,10.48,13.2,15.78,16.73
11/2/05,11.07,10.5,13.13,15.71,16.62
11/1/05,11.07,10.52,13,15.46,16.5
10/31/05,11.07,10.53,13.05,15.48,16.41
10/28/05,11.07,10.52,12.96,15.23,16.21
10/27/05,11.06,10.53,12.74,15,16.19
10/26/05,11.06,10.51,12.88,15.29,16.32
10/25/05,11.06,10.55,12.93,15.37,16.28
10/24/05,11.06,10.58,12.96,15.42,16.21
10/21/05,11.06,10.6,12.75,15.13,16.05
10/20/05,11.05,10.57,12.73,14.98,15.99
10/19/05,11.05,10.57,12.92,15.19,16.18
10/18/05,11.05,10.56,12.73,14.97,16.21
10/17/05,11.05,10.55,12.86,15.16,16.35
10/14/05,11.05,10.55,12.82,15.1,16.53
10/13/05,11.05,10.56,12.72,14.89,16.37
10/12/05,11.04,10.58,12.73,14.92,16.52
10/11/05,11.04,10.6,12.8,15.13,16.57
10/7/05,11.04,10.61,12.92,15.36,16.55
10/6/05,11.04,10.6,12.87,15.27,16.63
10/5/05,11.03,10.6,12.93,15.42,16.74
10/4/05,11.03,10.59,13.12,15.77,16.9
10/3/05,11.03,10.59,13.25,15.94,16.81
9/30/05,11.03,10.61,13.27,15.85,16.9
9/29/05,11.03,10.63,13.26,15.76,16.99
9/28/05,11.03,10.64,13.14,15.58,16.79
9/27/05,11.02,10.63,13.13,15.6,16.61
9/26/05,11.02,10.63,13.13,15.62,16.72
9/23/05,11.02,10.65,13.12,15.53,16.53
9/22/05,11.02,10.68,13.11,15.45,16.58
9/21/05,11.02,10.67,13.06,15.44,16.72
9/20/05,11.02,10.65,13.18,15.64,16.65
9/19/05,11.01,10.65,13.29,15.76,16.65
9/16/05,11.01,10.64,13.36,15.83,16.68
9/15/05,11.01,10.66,13.25,15.77,16.64
9/14/05,11.01,10.68,13.25,15.78,16.69
9/13/05,11.01,10.69,13.29,15.88,16.6
9/12/05,11.01,10.67,13.39,16,16.71
9/9/05,11,10.69,13.4,15.97,16.77
9/8/05,11,10.68,13.29,15.87,16.64
9/7/05,11,10.68,13.34,15.93,16.72
9/6/05,11,10.71,13.31,15.86,16.71
9/2/05,10.99,10.73,13.14,15.67,16.6
9/1/05,10.99,10.73,13.18,15.77,16.51
8/31/05,10.99,10.72,13.16,15.72,16.3
8/30/05,10.99,10.69,13.03,15.47,15.98
8/29/05,10.99,10.65,13.07,15.49,16.03
8/26/05,10.98,10.64,12.99,15.38,16.15
8/25/05,10.98,10.66,13.07,15.52,16.15
8/24/05,10.98,10.65,13.04,15.49,16.21
8/23/05,10.98,10.64,13.12,15.5,16.23
8/22/05,10.98,10.63,13.17,15.52,16.33
8/19/05,10.97,10.63,13.15,15.46,16.14
8/18/05,10.97,10.63,13.14,15.43,16.07
8/17/05,10.97,10.6,13.15,15.48,16.27
8/16/05,10.97,10.62,13.14,15.51,16.34
8/15/05,10.97,10.6,13.29,15.69,16.38
8/12/05,10.97,10.61,13.25,15.64,16.45
8/11/05,10.96,10.58,13.33,15.7,16.46
8/10/05,10.96,10.55,13.24,15.58,16.35
8/9/05,10.96,10.54,13.26,15.56,16.09
8/8/05,10.96,10.53,13.17,15.52,16.02
8/5/05,10.96,10.54,13.2,15.63,15.9
8/4/05,10.95,10.57,13.3,15.81,16.04
8/3/05,10.95,10.58,13.4,15.98,16.11
8/2/05,10.95,10.56,13.39,16.04,16
8/1/05,10.95,10.57,13.3,15.94,15.88
7/29/05,10.95,10.59,13.28,15.88,15.79
7/28/05,10.95,10.62,13.39,15.93,15.79
7/27/05,10.94,10.59,13.31,15.78,15.61
7/26/05,10.94,10.6,13.25,15.74,15.54
7/25/05,10.94,10.59,13.22,15.67,15.59
7/22/05,10.94,10.6,13.27,15.77,15.61
7/21/05,10.94,10.58,13.2,15.63,15.63
7/20/05,10.94,10.62,13.29,15.79,15.6
7/19/05,10.93,10.61,13.22,15.67,15.5
7/18/05,10.93,10.6,13.14,15.48,15.49
7/15/05,10.93,10.61,13.21,15.55,15.48
7/14/05,10.93,10.61,13.19,15.53,15.55
7/13/05,10.93,10.61,13.16,15.6,15.46
7/12/05,10.93,10.62,13.15,15.65,15.53
7/11/05,10.93,10.63,13.12,15.63,15.42
7/8/05,10.92,10.62,13.03,15.48,15.28
7/7/05,10.92,10.65,12.88,15.27,15.08
7/6/05,10.92,10.63,12.85,15.22,15.28
7/5/05,10.92,10.62,12.96,15.3,15.2
7/1/05,10.91,10.64,12.84,15.12,15.25
6/30/05,10.91,10.68,12.81,15.04,15.32
6/29/05,10.91,10.66,12.9,15.07,15.33
6/28/05,10.91,10.67,12.92,15.05,15.3
6/27/05,10.91,10.7,12.8,14.85,15.27
6/24/05,10.9,10.69,12.81,14.85,15.35
